datetime,hour,minute,kai,Tem,DO,Sal,nissyaryou,Chl.a
2019-02-22,11,30,BS2,10.09,8.91,31.9,12.39,0.8
2019-02-22,14,8,BS2,9.85,8.91,31.76,12.39,1.1
2019-02-25,8,10,BS2,9.7,8.89,31.86,16.31,0.9
2019-02-25,9,30,BS2,9.54,9.17,31.38,16.31,1.2
2019-02-25,10,25,IY1,12.74,8.87,33.78,16.31,0.3
2019-02-25,10,58,BS2,9.09,9.71,31.28,16.31,2.2
2019-02-25,11,55,IY1,13.03,8.66,33.84,16.31,0.2
2019-02-25,13,30,BS2,9.85,9.29,31.29,16.31,0.8
2019-02-25,14,5,IY2,12.48,9.17,33.56,16.31,1.2
2019-02-26,7,53,BS1,9.85,9.12,31.99,18.09,1.3
2019-02-26,9,1,BS1,9.7,9.59,31.93,18.09,1.1
2019-02-26,9,58,OSK,11.06,8.96,32.43,18.09,0.3
2019-02-26,10,24,BS1,9.89,9.76,32.01,18.09,2.7
2019-02-26,10,39,OSK,10.7,10.78,31.36,18.09,2.1
2019-02-26,11,12,BS1,9.96,10.0,32.15,18.09,2.6
2019-02-26,11,22,OSK,11.06,9.04,32.34,18.09,0.8
2019-02-26,12,4,OSK,11.0,9.11,32.36,18.09,0.6
2019-02-26,13,41,OSK,11.11,9.0,32.4,18.09,0.3
2019-02-27,9,4,BS1,9.98,9.2,32.27,6.5,1.2
2019-02-27,9,12,IY2,11.92,8.86,33.15,6.5,0.4
2019-02-27,10,8,BS1,10.48,9.21,32.45,6.5,0.8
2019-02-27,10,25,IY2,11.8,8.99,33.04,6.5,0.5
2019-02-27,11,11,BS1,10.14,9.85,32.35,6.5,2.9
2019-02-27,11,41,IY2,12.03,8.92,33.25,6.5,0.4
2019-02-27,12,49,IY2,11.97,9.04,33.16,6.5,0.5
2019-02-27,14,56,BS1,9.91,9.44,32.22,6.5,3.0
2019-03-14,9,13,KIS,12.61,8.68,33.49,17.74,0.5
2019-03-14,10,21,KIS,12.92,8.74,33.79,17.74,0.7
2019-03-14,11,49,KIS,14.42,8.49,34.39,17.74,0.5
2019-03-15,9,9,OSK,11.64,9.32,32.87,19.77,1.7
2019-03-15,10,12,OSK,11.59,9.02,32.76,19.77,0.5
2019-03-15,11,6,OSK,11.69,8.97,32.85,19.77,0.6
2019-03-18,9,50,KIS,13.2,8.78,33.97,19.34,0.3
2019-03-18,10,53,KIS,15.65,7.9,34.75,19.34,0.2
2019-03-18,12,0,KIS,14.45,8.39,34.47,19.34,0.1
2019-03-20,9,44,KIS,14.0,8.55,34.39,19.48,0.1
2019-03-20,11,16,KIS,13.17,8.9,33.84,19.48,1.0
2019-05-15,9,2,BS1,16.69,8.34,32.11,26.51,2.2
2019-05-15,10,16,BS1,17.55,8.56,32.37,26.51,1.6
2019-05-15,11,17,BS1,18.06,9.15,32.07,26.51,1.7
2019-05-15,15,3,BS1,17.0,8.36,32.28,26.51,2.1
2019-05-16,7,50,BS1,16.88,8.5,31.76,25.9,2.4
2019-05-16,8,57,BS1,17.22,8.54,31.87,25.9,2.1
2019-05-16,9,41,HAR,17.04,8.51,32.19,25.9,0.5
2019-05-16,10,31,BS1,17.67,8.51,31.83,25.9,4.0
2019-05-16,10,53,HAR,17.14,8.52,31.72,25.9,0.1
2019-05-16,10,55,IY1,15.92,8.79,33.31,25.9,0.1
2019-05-16,11,18,BS1,18.14,9.37,31.96,25.9,6.3
2019-05-16,11,57,HAR,17.64,8.42,32.13,25.9,0.1
2019-05-16,12,32,IY1,17.35,8.61,33.43,25.9,0.1
2019-05-16,13,1,HAR,17.33,8.5,32.38,25.9,0.3
2019-05-16,13,25,IY1,15.65,8.74,33.2,25.9,0.5
2019-05-16,14,13,HAR,17.66,8.44,32.26,25.9,0.6
2019-05-17,8,5,BS2,16.94,8.38,31.67,27.36,2.3
2019-05-17,8,44,AKI,16.64,8.28,32.74,27.36,1.1
2019-05-17,9,0,HAR,18.32,9.22,31.56,27.36,1.1
2019-05-17,9,26,BS2,16.98,8.31,31.44,27.36,2.7
2019-05-17,9,47,AKI,16.33,8.61,33.07,27.36,1.2
2019-05-17,10,3,HAR,18.57,8.44,31.7,27.36,0.6
2019-05-17,10,48,AKI,16.01,8.51,32.97,27.36,0.2
2019-05-17,10,54,BS2,17.61,8.42,31.67,27.36,0.7
2019-05-17,11,12,IY1,18.08,8.5,33.43,27.36,0.1
2019-05-17,11,47,HAR,17.24,8.47,32.17,27.36,0.2
2019-05-17,12,37,IY1,17.76,8.61,33.4,27.36,0.1
2019-05-17,12,51,AKI,16.73,8.42,32.75,27.36,0.3
2019-05-17,13,4,HAR,17.96,8.47,32.08,27.36,1.1
2019-05-17,13,30,BS2,17.42,8.46,31.51,27.36,3.7
2019-05-17,13,32,AKI,16.48,8.4,32.8,27.36,0.3
2019-05-17,14,12,AKI,16.23,8.47,32.89,27.36,0.3
2019-05-17,14,53,IY2,16.18,8.83,33.48,27.36,0.4
2019-05-20,8,42,AKI,16.87,8.51,32.86,14.78,4.0
2019-05-20,9,46,AKI,16.0,8.48,33.1,14.78,1.2
2019-05-20,10,59,HRS,16.33,8.61,33.04,14.78,1.7
2019-05-20,13,36,HRS,18.47,8.79,32.81,14.78,2.9
2019-05-20,14,29,HRS,16.18,8.59,33.11,14.78,1.1
2019-05-21,10,2,AKI,16.01,8.47,33.2,26.74,0.2
2019-05-21,10,28,HRS,16.37,8.55,32.86,26.74,1.6
2019-05-21,10,35,BS2,16.52,7.94,32.32,26.74,1.4
2019-05-21,10,50,AKI,16.22,8.35,33.0,26.74,0.6
2019-05-21,11,32,BS2,16.66,8.06,32.2,26.74,1.0
2019-05-21,11,34,HRS,17.67,8.82,32.69,26.74,3.8
2019-05-21,11,59,AKI,16.38,8.31,32.97,26.74,0.8
2019-05-21,12,51,HRS,18.46,9.09,31.84,26.74,2.5
2019-05-21,14,15,BS2,17.54,8.11,31.94,26.74,1.4
2019-05-21,14,19,HRS,19.02,9.14,31.96,26.74,5.8
2019-05-22,9,51,HAR,17.46,8.27,32.23,29.93,0.6
2019-05-22,9,54,HIU,18.6,8.21,32.4,29.93,1.4
2019-05-22,10,53,HAR,17.64,8.25,32.22,29.93,0.3
2019-05-22,11,57,HAR,17.27,8.18,32.43,29.93,1.1
2019-05-22,13,11,HAR,17.34,8.28,32.38,29.93,0.8
2019-05-22,13,50,HAR,17.51,7.93,32.64,29.93,0.8
2019-05-22,15,2,HAR,17.11,8.33,31.98,29.93,1.0
2019-05-23,8,50,KIS,17.65,8.31,32.82,29.03,1.3
2019-05-23,10,5,KIS,18.92,8.2,33.04,29.03,0.5
2019-05-23,10,6,KIS,21.76,7.29,34.78,29.03,0.2
2019-05-23,11,13,KIS,17.98,8.1,33.52,29.03,0.4
2019-05-23,11,30,KIS,17.52,8.12,32.76,29.03,0.9
2019-05-23,12,16,KIS,22.03,7.29,34.81,29.03,0.2
2019-05-24,8,50,KIS,18.53,8.46,32.55,29.6,1.6
2019-05-24,9,22,KIS,19.79,7.76,33.95,29.6,0.3
2019-05-24,10,0,KIS,18.87,8.25,33.19,29.6,0.5
2019-05-24,10,30,KIS,22.05,7.26,34.89,29.6,0.1
2019-05-24,11,25,KIS,18.93,8.68,32.2,29.6,1.7
2019-05-24,11,36,KIS,20.28,7.85,34.15,29.6,0.5
2019-05-27,8,55,IY2,18.59,8.24,33.41,15.09,0.5
2019-05-27,10,7,IY2,17.8,8.46,33.35,15.09,0.4
2019-05-27,10,30,OSK,19.55,8.22,33.03,15.09,0.3
2019-05-27,11,20,IY2,16.84,8.37,33.07,15.09,1.1
2019-05-27,11,32,OSK,19.33,8.16,33.32,15.09,0.5
2019-05-27,11,33,OSK,20.78,8.55,31.33,15.09,0.2
2019-05-27,12,21,OSK,18.94,8.02,33.42,15.09,0.6
2019-05-27,12,33,IY2,16.35,8.41,33.26,15.09,1.0
2019-05-28,9,0,OSK,19.18,8.36,32.22,6.89,0.4
2019-05-28,9,43,OSK,20.91,9.66,28.64,6.89,6.8
2019-05-28,10,48,OSK,19.91,8.17,31.96,6.89,0.2
2019-05-28,11,31,OSK,19.36,8.06,32.11,6.89,0.5
2019-05-28,12,21,OSK,18.36,7.99,32.62,6.89,0.9
2019-05-28,13,14,OSK,18.44,7.99,32.65,6.89,0.6
2019-05-28,15,1,OSK,17.96,7.75,32.7,6.89,0.6
2019-05-29,11,2,HIU,18.03,8.16,32.76,22.82,1.0
2019-05-29,11,49,HIU,18.92,8.24,32.63,22.82,0.6
2019-05-29,13,41,HIU,19.99,8.54,32.37,22.82,0.8
2019-05-30,8,45,HIU,20.09,8.57,32.45,26.14,0.7
2019-05-30,8,52,KIS,19.46,7.71,33.83,26.14,1.0
2019-05-30,9,52,HIU,20.63,8.19,32.24,26.14,0.6
2019-05-30,9,58,KIS,20.4,7.88,33.58,26.14,0.5
2019-05-30,10,19,SUO,18.64,8.0,33.16,26.14,0.2
2019-05-30,11,0,HIU,20.91,8.69,32.35,26.14,0.8
2019-05-30,11,20,SUO,18.23,8.08,33.25,26.14,0.6
2019-05-30,12,0,HIU,20.32,8.78,32.3,26.14,0.7
2019-05-30,12,20,SUO,19.17,7.93,32.92,26.14,0.1
2019-05-30,12,59,SUO,18.96,8.02,33.05,26.14,0.5
2019-05-30,13,4,HIU,19.92,8.31,32.45,26.14,0.7
2019-05-31,10,37,SUO,19.47,7.88,33.12,7.92,0.2
2019-05-31,11,31,SUO,19.69,7.81,32.9,7.92,0.6
2019-05-31,12,30,SUO,20.12,7.88,32.86,7.92,0.8
2019-05-31,13,23,SUO,20.34,7.84,32.88,7.92,1.0
2019-08-20,9,10,OSK,27.22,7.39,21.98,13.61,41.4
2019-08-20,9,46,OSK,26.49,3.9,26.78,13.61,5.4
2019-08-20,10,38,OSK,26.78,7.73,31.13,13.61,5.2
2019-08-20,11,30,OSK,26.57,7.8,31.5,13.61,2.9
2019-08-20,12,11,OSK,26.08,7.09,31.62,13.61,4.4
2019-08-20,13,45,OSK,26.16,6.76,31.15,13.61,5.2
2019-08-21,8,40,KIS,26.31,7.18,30.81,14.66,5.2
2019-08-21,9,2,OSK,25.93,5.85,31.82,14.66,2.3
2019-08-21,9,50,KIS,27.06,7.15,30.86,14.66,2.3
2019-08-21,10,16,HAR,27.66,7.22,30.83,14.66,1.8
2019-08-21,11,10,KIS,26.11,5.94,31.98,14.66,2.4
2019-08-21,11,19,HAR,26.33,5.58,31.68,14.66,1.3
2019-08-21,13,37,OSK,26.52,6.53,31.54,14.66,2.4
2019-08-22,9,30,KIS,27.81,7.45,29.86,17.23,3.5
2019-08-22,10,30,HAR,28.61,8.08,29.34,17.23,5.0
2019-08-22,10,40,KIS,27.44,7.53,29.97,17.23,1.9
2019-08-22,12,0,KIS,27.23,7.14,31.01,17.23,1.0
2019-08-22,12,1,HAR,27.87,7.23,31.59,17.23,1.5
2019-08-27,11,2,HAR,27.06,6.78,31.78,5.42,1.5
2019-08-27,12,8,HAR,27.45,6.64,31.7,5.42,0.6
2019-08-27,13,18,HAR,27.21,7.37,31.47,5.42,1.0
2019-08-27,14,17,HAR,27.24,6.6,31.8,5.42,0.8
2019-08-29,13,36,HAR,27.29,6.44,31.71,12.7,1.4
2019-08-29,14,11,HAR,26.24,5.53,31.58,12.7,1.1
2019-08-30,10,58,HAR,27.11,6.38,29.84,8.36,7.8
2019-08-30,11,56,HAR,27.07,6.77,31.33,8.36,1.2
2019-08-30,12,59,HAR,27.0,7.26,30.91,8.36,1.0
2019-08-30,13,53,HAR,27.15,6.59,31.75,8.36,1.0
2019-08-30,14,48,HAR,27.05,6.64,31.71,8.36,2.3
2019-10-15,10,30,SUO,23.68,6.81,32.85,9.22,1.5
2019-10-15,11,33,SUO,23.62,6.84,32.89,9.22,3.9
2019-10-15,12,35,SUO,23.67,6.93,32.79,9.22,2.1
2019-10-16,9,12,HBK,22.53,6.65,33.26,16.84,1.3
2019-10-16,9,44,HBK,22.46,6.89,33.39,16.84,1.8
2019-10-16,10,12,HBK,22.48,6.68,33.8,16.84,1.8
2019-10-16,10,38,HBK,22.31,7.06,33.46,16.84,2.0
2019-10-16,13,51,SUO,22.78,7.13,31.86,16.84,2.6
2019-10-16,14,45,SUO,23.35,7.3,32.12,16.84,1.9
2019-10-17,8,50,KIS,23.24,6.29,32.88,12.08,1.3
2019-10-17,10,0,KIS,24.09,6.52,33.4,12.08,1.4
2019-10-17,10,31,IY1,23.04,6.87,33.07,12.08,2.5
2019-10-17,10,51,SUO,23.67,6.43,32.58,12.08,1.5
2019-10-17,11,30,KIS,23.02,6.84,32.15,12.08,3.6
2019-10-17,11,51,SUO,23.31,6.83,32.94,12.08,4.4
2019-10-17,11,53,IY1,23.21,6.72,33.12,12.08,1.4
2019-10-17,12,46,SUO,23.43,6.77,32.26,12.08,1.3
2019-10-17,14,30,IY2,23.23,7.16,32.89,12.08,2.8
2019-10-18,9,41,SUO,22.41,6.63,32.25,4.57,1.4
2019-10-18,10,39,SUO,23.38,6.59,32.5,4.57,1.0
2019-10-18,11,34,SUO,23.12,6.71,32.53,4.57,3.6
2019-10-18,12,12,SUO,23.54,6.49,32.73,4.57,1.1
2019-10-18,13,28,SUO,23.09,6.84,32.18,4.57,0.9
2019-10-21,9,9,IY2,23.2,6.57,32.74,3.11,0.7
2019-10-21,10,15,SUO,23.04,6.83,32.23,3.11,1.6
2019-10-21,10,21,IY2,23.19,6.56,32.5,3.11,0.9
2019-10-21,11,14,SUO,23.25,6.63,32.29,3.11,1.1
2019-10-21,11,36,IY2,23.22,6.6,32.72,3.11,1.1
2019-10-21,11,47,SUO,23.06,6.88,32.01,3.11,2.6
2019-10-21,12,37,SUO,22.88,6.89,31.66,3.11,2.8
2019-10-21,12,44,IY2,23.09,6.67,32.76,3.11,2.0
2019-10-23,10,1,AKI,23.19,6.66,32.65,11.91,0.9
2019-10-23,10,11,SUO,22.25,7.15,31.88,11.91,1.9
2019-10-23,10,54,AKI,23.58,6.4,32.48,11.91,0.5
2019-10-23,11,9,SUO,22.56,7.11,31.82,11.91,1.6
2019-10-23,11,14,HAR,23.08,7.44,32.36,11.91,2.8
2019-10-23,12,1,AKI,23.65,6.25,32.39,11.91,0.6
2019-10-23,12,6,SUO,22.12,7.62,32.03,11.91,1.2
2019-10-23,12,22,HAR,23.48,7.15,32.49,11.91,1.8
2019-10-23,13,23,HAR,23.61,7.38,32.35,11.91,2.9
2019-10-23,14,26,HAR,23.34,7.36,32.44,11.91,2.3
2019-10-23,15,32,HAR,23.02,7.28,32.38,11.91,2.0
2019-10-23,16,18,HAR,22.93,7.17,32.33,11.91,3.1
2019-10-24,8,59,OSK,22.9,6.34,32.69,2.04,1.2
2019-10-24,9,13,AKI,23.21,6.45,32.54,2.04,1.1
2019-10-24,10,20,AKI,23.41,6.32,32.48,2.04,0.6
2019-10-24,11,15,HAR,22.24,7.83,31.52,2.04,3.5
2019-10-24,12,17,HAR,23.35,7.17,32.36,2.04,4.0
2019-10-24,12,41,AKI,23.51,6.1,32.22,2.04,0.6
2019-10-24,13,20,HAR,23.36,7.37,32.34,2.04,4.1
2019-10-24,13,25,AKI,23.61,6.09,32.28,2.04,0.9
2019-10-24,14,7,AKI,23.5,6.19,32.38,2.04,0.8
2019-10-24,14,22,HAR,23.25,7.08,32.4,2.04,1.8
2019-10-24,15,13,AKI,23.04,5.87,31.49,2.04,2.6
2019-10-25,10,57,IY1,22.82,6.86,32.85,6.4,0.7
2019-10-25,12,11,IY1,22.93,6.95,33.01,6.4,1.4
2019-10-25,13,13,IY1,22.79,7.03,32.67,6.4,1.2
2019-10-28,5,45,AKI,22.91,6.55,32.58,15.19,0.8
2019-10-28,8,41,AKI,22.78,6.51,32.31,15.19,0.7
2019-10-28,10,11,KIS,22.97,7.28,32.87,15.19,4.2
2019-10-28,10,29,HAR,22.35,7.65,31.18,15.19,3.6
2019-10-28,10,35,HRS,22.81,6.66,32.54,15.19,0.7
2019-10-28,11,18,KIS,23.03,7.27,32.76,15.19,4.0
2019-10-28,11,54,HRS,22.84,6.67,32.54,15.19,1.8
2019-10-28,12,3,HAR,22.48,8.15,31.02,15.19,3.5
2019-10-28,12,25,KIS,24.05,7.04,33.55,15.19,1.5
